Category,Sub Category,Product_id,Product_name,Price,Rating_value,Rating_count,Frequently_bought_together
Sách tiếng Việt ,Sách kinh tế,592174,Sổ Tay Khởi Nghiệp,60000,5,5,657978;378203;369122;
Văn phòng phẩm - Quà lưu niệm,Dụng Cụ Văn Phòng,394468,Giấy PaperOne A4 DL 70,83000,4.7,14,None
Sách tiếng Việt ,Sách văn học,532384,Đen Trắng (Tái Bản),90300,4.1,29,None
Sách kinh tế,Sách kỹ năng làm việc,1085098,7 Loại Hình Thông Minh (Tái Bản 2017),83300,5,3,None
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",420698,Kaze Hikaru - Tập 34,9000,5,2,380928;431349;436424;409441;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",3738761,Cỏ Phụ Tử (Tập 6),33000,5,1,None
Sách tiếng Việt ,Sách thiếu nhi ,429459,"Nàng Rẽ Trái, Chàng Rẽ Phải",70000,4.6,14,429462;393728;441436;442818;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",3326671,One Piece - Tập 86 (Bản Bìa Gập),15130,0,0,None
Sách thiếu nhi ,Truyện tranh Ehon,2073419,Ehon Nhật Bản 0 - 6 Tuổi: Chơi Cùng Giri Chú Bé Cơm Nắm - Không Phải Trái Cây Đâu!,21750,0,0,2073421;2073423;2073417;2063593;
Sách tham khảo cấp II,Sách Tham Khảo Lớp 9,3055217,Big 4 Bộ Đề Tự Kiểm Tra 4 Kỹ Năng Nghe - Nói - Đọc - Viết (Cơ Bản Và Nâng Cao) Tiếng Anh Lớp 9 Tập 2,55200,0,0,None
Sách tiếng Việt ,Sách văn học,432309,Mở Lòng Và Yêu Đi,46200,4,37,410049;549488;515946;523820;
Sách Tham Khảo,Sách Luyện Thi Đại Học - Cao Đẳng,963487,Rèn Kỹ Năng Làm Bài Từ Đồng Nghĩa Và Trái Nghĩa (Bộ Sách Cô Mai Phương),146000,4.2,6,963521;1056740;963523;1069826;
Sách tiếng Việt ,Sách văn học,575792,Hai Năm Trên Hoang Đảo,75600,4.7,12,575788;550344;557547;572781;
Sách tiếng Việt ,Sách văn học,573628,Sát Nhân Mạng (Tái Bản 2017),100000,4.4,14,567378;576002;422556;
"Truyện Tranh, Manga, Comic",Các Truyện Tranh Khác,2387987,Gintama (Tập 4),17800,4.7,3,2387985;2387983;2387981;2387989;
Văn học nước ngoài,Tiểu thuyết ,1537217,Khu Vườn Bí Mật (Tái Bản),62050,4.7,3,1536047;1529911;1542489;1540497;
Sách tiếng Việt ,Sách Kiến Thức Tổng Hợp,386794,Song Ngư Và Chuyện Tình Yêu,66500,4.9,13,386796;386802;386811;404976;
Sách văn học,Truyện tranh,992662,Huyền Thoại La Tiểu Hắc,89250,4.9,13,734250;713675;1057034;1016994;
Sách tiếng Việt ,Sách văn học,457960,Tuyết Đen,44850,4.6,17,472074;403461;414619;559678;
Sách tiếng Việt ,Sách Tâm lý - Giới tính,381486,Bộ Sách Ngàn Lẻ Một Độ - Nhớ,22500,4.6,17,381484;381485;381734;347943;
Bút - Viết các loại,Bút Chì - Ruột Bút Chì,792518,Bút Chì Kim Pentel FIESTA AX107 (0.7mm),17000,4.8,8,None
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",1387525,Fujiko F Fujio Đại Tuyển Tập - Doraemon Truyện Ngắn (Tập 3),129050,4.5,11,1210031;1355415;1372443;1387529;
Sách tiếng Việt ,Từ Điển,445635,Từ Điển Nhật - Việt,113000,4.7,15,405335;448356;406289;
Sách Bà mẹ - Em bé,Sách Làm Cha Mẹ,3236897,Giáo Dục Não Phải - Tương Lai Cho Con Bạn (Tái Bản),54600,3.7,3,None
Sách tiếng Việt ,Sách thiếu nhi ,434863,Cuốn Sách Lớn Đầu Tiên Của Tớ - Khủng Long,84000,4.6,12,434868;434867;434866;434865;
Sách tiếng Việt ,Từ Điển,418695,Từ Điển Anh - Việt (350.000 Mục Từ),205000,4.8,12,None
Sách tiếng Việt ,Sách Bà mẹ - Em bé,475510,Combo Những Tuyệt Chiêu Nuôi Dạy Con Của Người Mỹ Và Người Do Thái,74400,4.7,6,435694;448374;455518;389517;
Bút - Viết các loại,Bút Chì - Ruột Bút Chì,162408,Bút Chì Kim Bấm Giữa Pentel 0.7mm - PD107T,33000,4.6,16,None
Sách tiếng Việt ,Sách kinh tế,392485,1001 Ý Tưởng Đột Phá Trong Quảng Cáo (Tái Bản),115340,4.3,13,341539;552641;508380;573655;
Sách tiếng Việt ,Sách văn học,492876,Đứa Trẻ Hư,101250,4.5,13,434747;573628;426578;567378;
Sách tiếng Việt ,Sách Học Ngoại Ngữ,405450,Minna no Nihongo II,47600,2.8,35,None
Văn phòng phẩm - Quà lưu niệm,Máy Tính Điện Tử,523006,Decal Máy Tính Casio BTS 003,25000,4.6,11,None
Sách kinh tế,"Sách quản trị, lãnh đạo",1681469,"Elon Musk: Tesla, SpaceX Và Sứ Mệnh Tìm Kiếm Một Tương Lai Ngoài Sức Tưởng Tượng (Tái Bản 2018)",135500,4.4,6,1681473;1691085;1673525;1665311;
Văn phòng phẩm - Quà lưu niệm,Bút Chì Màu - Bút Lông Màu - Sáp Màu,574435,Bộ Chì Tô 12 Màu Khô Cao Cấp RAFFINE 7100-12TN (Hộp Thiếc),76000,4.5,8,None
Sách Tham Khảo,Sách Luyện Thi Đại Học - Cao Đẳng,1032828,Combo 4 Cuốn Nâng Cao Kỹ Năng Giải Toán Trắc Nghiệm (Tặng Kèm Sổ Tay),276000,3.4,5,1032328;705490;1032444;
Văn học nước ngoài,Phóng sự - Ký sự,1254123,GOT7 Fanbook (Tặng Kèm Poster),60000,4.9,12,1322983;1420371;1015999;
Nhà Sách Tiki,Văn phòng phẩm - Quà lưu niệm,650956,Bộ Bookmark Fairy Corner Vintage BM14RE007,26500,4.3,13,None
Sách văn học,Truyện ngắn - Tản văn,704306,Nếu Có Một Linh Hồn Yêu Em,63200,4.7,16,628012;702252;629281;702315;
Sách tiếng Việt ,Sách thiếu nhi ,431952,Chuyến Phiêu Lưu Đến Xứ Sở Bên Kia Thác Mây Mù,54600,4.7,16,405140;420141;392881;360994;
Sách tiếng Việt ,Sách kinh tế,384767,40 + Bí Kíp Chinh Phục Khách Hàng Qua Điện Thoại,58900,4.4,10,None
Sách văn học,Light novel,1518563,Đến Thế Giới Mới Với Smartphone (Tập 1),73500,4.6,13,1511223;1404207;1411065;1540523;
Sách văn học,Light novel,2429147,Khi Nàng Say Giấc,118800,5,10,2422647;2427933;2424621;2418857;
Văn học nước ngoài,Truyện ngắn,2393625,Rồng Đỏ (Tái Bản),81750,4.5,2,2393627;2393621;2393623;2357769;
Văn học nước ngoài,Huyền bí - Giả tưởng,3078047,Chúa Tể Những Chiếc Nhẫn - Đoàn Hô Nhẫn (Tái Bản),102200,4.5,2,None
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",1985745,Inuyasha - Tập 8 (Bản Đặc Biệt),60000,5,6,1985747;1985749;1985743;1701711;
Văn phòng phẩm - Quà lưu niệm,Bút Chì Màu - Bút Lông Màu - Sáp Màu,536849,Bút Cọ Nước Marvy 40F,44000,4.2,17,None
Sách thiếu nhi ,Kiến thức - Bách khoa,981942,Combo Kích Thích Phát Triển Thị Giác Cho Bé ( Trọn Bộ 6 Cuốn ),104000,5,4,981946;985282;1028626;981930;
Sách tiếng Việt ,Sách thiếu nhi ,514071,Kĩ Năng Vàng Cho Học Sinh Trung Học - Học Cách Hoàn Thiện Bản Thân,25000,5,3,514074;514075;570328;
Sách tiếng Việt ,Sách văn học,571665,Quà Của Bố... (Tái Bản),63750,5,3,568900;451574;455624;
Văn học phương Tây,Văn học phương Tây kinh điển,2126107,Đồi Thỏ (Tái Bản 2018),90000,5,3,2126101;2126097;2126099;2128531;
Sách kỹ năng - Sống đẹp,Sách tư duy - Kỹ năng sống,2069357,Cuộc Dịch Chuyển Đại Dương Xanh,139300,5,2,2149525;2254437;2149533;2100771;
Sách tiếng Việt ,Sách kinh tế,540750,Dạy Con Làm Giàu (Tập 13) - Nâng Cao Chỉ Số IQ Tài Chính,67860,5,2,468373;837604;540354;598974;
Luyện Kỹ Năng Tiếng Anh,Nghe,2234109,Mega XOY Học Nhanh Ngữ Pháp Tiếng Anh (Sổ Tay Nhỏ Gọn),33600,4,5,2225131;2225149;2225157;2211267;
Sách thiếu nhi ,Mẫu giáo (0 - 6 tuổi),1941515,Trò Chơi Tư Duy - Não Trái (Dành Cho Trẻ 3-4  Tuổi),31500,5,1,2034189;2034191;1941517;
Sách văn học,Truyện giả tưởng,3039105,Đối Thoại Với Thiên Thần,56250,5,1,None
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",3994579,Bách Quỷ Dạ Hành Ký – Tập 18,24920,0,0,None
Sách tiếng Việt ,Sách kinh tế,518928,Bí Ẩn Của Não Phải,59860,3,8,540750;468373;473503;
Sách tiếng Việt ,Sách văn học,424321,50 Sắc Thái - Đen (Tái Bản 2014),111000,3.8,34,447394;435691;552059;
Sách tham khảo cấp III,Sách Tham Khảo Lớp 12,715862,100% Trọng Tâm Ôn Kiến Thức - Luyện Kỹ Năng Vật Lý 12,80000,4.3,12,716236;716454;638172;638185;
Sách Tham Khảo,Sách Luyện Thi Đại Học - Cao Đẳng,2234083,Mega XOY Học Nhanh 23 Phương Pháp Giải Hóa Học Hiện Đại (Sổ Tay Nhỏ Gọn),36400,3.6,5,2234085;2234081;2210781;2210785;
Sách tiếng Việt ,Sách văn học,552266,Nỗi Cô Đơn Của Các Số Nguyên Tố (Tái Bản),61500,4.5,9,391193;416437;524306;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",1735943,Cáo Hạt Mè Học Làm Yêu Tinh (Tập 3),85000,4.9,8,1737371;1737401;1737399;1737403;
Sách tiếng Việt ,Sách thiếu nhi ,432081,Có Một Con Mọt Sách,31500,4.6,18,516569;517128;516583;
Luyện Thi Chứng Chỉ Tiếng Anh,TOEIC,1580405,Very Easy Toeic (Kèm 2 CD) - Tái Bản,93800,4,3,None
Sách tiếng Việt ,Sách văn học,558294,Cô Gái Văn Chương Và Tuyển Tập Tình Yêu (Tập 1),58460,4.5,18,529302;475288;512128;515027;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",419512,Thám Tử Lừng Danh Conan 11 (Tái Bản 2014),16020,4.4,15,419510;414715;414722;414886;
Văn học nước ngoài,Tiểu thuyết ,842366,Gửi Những Năm Tháng Từng Bên Nhau,49200,4.4,12,821571;657269;902547;817654;
Bút - Viết các loại,Bút Chì - Ruột Bút Chì,574522,Hộp 12 Cây Bút Chì HB Thân Xanh 886-HB,26000,4.3,9,None
Sách kinh tế,"Sách tài chính, tiền tệ",4219547,Người đàn ông đánh bại mọi thị trường - A man for all markets,349000,4.6,17,None
Văn học Việt Nam,Truyện ngắn – Tản văn ,995889,Yêu Một Cô Gái Việt,56250,4.6,12,999831;904929;1346337;951571;
Văn học nước ngoài,Trinh thám - Phiêu lưu,970447,Xứ Sở Diệu Kỳ Tàn Bạo Và Chốn Tận Cùng Thế Giới (Tái Bản),104250,4.4,5,899461;897989;1070972;1060072;
Sách tiếng Việt ,Sách Học Ngoại Ngữ,555450,Bài Tập Ngữ Pháp Tiếng Nhật Căn Bản,75800,4.8,10,541160;558998;453416;583628;
Sách tiếng Việt ,Sách văn học,585171,Sông,62400,4.9,7,625590;341431;985256;571398;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",348336,Nhóc Miko: Cô Bé Nhí Nhảnh - Tập 17,18000,4.8,12,348318;348319;348308;
Sách văn học,Thơ,898585,Sao Phải Đau Đến Như Vậy,60000,4.8,12,944367;900383;1085094;849753;
Sách tiếng Việt ,Sách thiếu nhi ,551010,Bộ Sách An Toàn Cho Con Yêu - Tớ Biết Bảo Vệ Cơ Thể Mình,30000,4.7,6,505795;505803;551012;505808;
Sách tiếng Việt ,Sách Kiến Thức Tổng Hợp,551419,Nào Tối Nay Ăn Gì? Thế Lưỡng Nan Của Loài Ăn Tạp,100250,4.7,6,450283;540444;538029;349668;
Sách tiếng Việt ,Sách văn học,521709,Xa Xóm Mũi  - Phiên Bản Mới,14700,4.8,13,577128;577127;567615;
Sách tiếng Việt ,Sách văn học,412754,Cánh Cửa Mở Rộng - Cân Bằng Mong Manh,245700,4.8,13,393755;439669;392768;403540;
Sách tiếng Việt ,Sách văn học,544987,Hoa Tulip Đen,37500,4.8,13,523501;469424;540058;460484;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",550890,Sailor Moon - Thủy Thủ Mặt Trăng (Tập 3),22250,4.8,9,564154;557718;543941;570637;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",414894,Thám Tử Lừng Danh Conan Tập 47 (Tái Bản 2014),16020,4.7,11,414897;421496;414863;414866;
Sách văn học,Truyện trinh thám,713907,Lính Bắn Tỉa Mỹ,94170,4.7,11,615837;646151;467583;1059658;
Sách tiếng Việt ,Sách văn học,423147,Ăn Nằm Với Cô Đơn (Tặng Kèm Bookmark),47200,4.4,22,423143;487422;420812;
Sách tiếng Việt ,Sách văn học,421558,Yêu Lại Nhau Như Thể Lần Đầu,55300,4.2,27,438307;473504;444743;395773;
Sách văn học,Light novel,1639717,Diệt Slime Suốt 300 Năm Tôi Level Max Lúc Nào Chẳng Hay (Tập 3),68600,3.9,39,1639709;1661961;1578385;1540523;
Sách tiếng Việt ,Sách kinh tế,598974,Dạy Con Làm Giàu 05 - Để Có Sức Mạnh Về Tài Chính,96200,4,2,837604;800672;576378;598975;
Sách kỹ năng - Sống đẹp,Sách hướng nghiệp,982157,Giá Như Tôi Biết Những Điều Này... Trước Khi Thi Đại Học,73500,4.1,19,None
Sách tiếng Việt ,Sách văn học,512972,Những Cuộc Phiêu Lưu Của Tom Sawyer (Minh Long),43400,4.7,9,512963;495379;485307;512959;
Sách tiếng Việt ,Sách văn học,527007,Rạn Vỡ,59000,4.9,6,556610;573871;534902;
Sách tiếng Việt ,Sách thiếu nhi ,533926,Ehon Nhật Bản - Cùng Nhảy Lên Nào!,24300,4.9,6,None
Collection: SÁCH TIẾNG VIỆT,Sách Tiếng Việt nổi bật,985362,Combo 2013 (Trọn bộ 2 Tập),173600,4.2,26,760251;767960;892789;
Sách tiếng Việt ,Sách Kiến Thức Tổng Hợp,574676,Tủ Sách Triết Học Phương Đông - Tinh Hoa Đạo Học Đông Phương,29750,4.5,2,576377;637333;572985;572983;
Sách kỹ năng - Sống đẹp,Sách tư duy - Kỹ năng sống,3659799,"Khi Ta Muốn Ta Sẽ Tìm Cách, Khi Ta Không Muốn Ta Sẽ Tìm Lí Do",52500,4.5,2,None
Sách tiếng Việt ,Sách thiếu nhi ,470476,Cổ Tích Việt Nam Bằng Thơ,68600,5,8,None
Bút - Viết các loại,Bút Chì - Ruột Bút Chì,559680,Bút Chì 2B Hutis PC-6600 (Tròn),56000,5,7,None
Sách tiếng Việt ,Sách Kiến Thức Tổng Hợp,598763,Định Lý Cuối Cùng Của Fermat,78000,5,6,572983;572982;551419;576377;
Sách tiếng Việt ,Sách Học Ngoại Ngữ,558998,Tổng Hợp Đề Thi Ôn Luyện Năng Lực Tiếng Nhật N5-N4 Ngữ Pháp Và Đọc Hiểu Sơ Cấp,56000,5,5,541160;555450;449954;549173;
Sách tiếng Việt ,Sách văn học,478368,Trần Khánh Dư (Tiểu Thuyết Lịch Sử),68800,4.7,14,560866;571636;644069;468806;
Sách tiếng Việt ,Sách Học Ngoại Ngữ,483871,Luyện Thi Năng Lực Nhật Ngữ Trình Độ N2 - Hán Tự,53820,5,4,483860;483892;483821;483834;
Sách tiếng Việt ,Sách thiếu nhi ,406994,Gia Đình Thân Yêu: Mẹ - Mom - Màu Ngẫu Nhiên,29000,5,3,None
Sách kinh tế,"Sách tài chính, tiền tệ",1661643,Giấc Mộng Châu Á Của Trung Quốc,122100,5,3,1784607;826339;1784621;1024068;
Sổ Tay Các Loại,Sổ tay ghi chú,1861471,Sổ Lò Xo Bìa Kraft Devyt A6 160 Trang - Boys (Mẫu Ngẫu Nhiên),13000,5,3,None
Sách tiếng Việt ,Sách Kiến Thức Tổng Hợp,602472,Lão Tử Đạo Đức Kinh,55250,5,3,None
Sách tiếng Việt ,Sách văn học,420683,Đằng Sau Bức Tranh,51750,4.4,21,419267;361816;537624;391784;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",2953799,Con Gái Của Ba - Tập 2,19580,5,2,None
Văn học nước ngoài,Trinh thám - Phiêu lưu,3141729,Tội Ác Ở Orcival,125600,5,1,None
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",3054467,One Piece Color Walk 6: Gorilla,78000,0,0,None
Sách Học Ngoại Ngữ,Ngoại Ngữ Khác,3174737,Combo Trọn Bộ Giáo Trình Hán Ngữ Boya Sơ Cấp (Tặng Kèm Cuốn Tập Viết Chữ Hán Theo Giáo Trình Hán Ngữ Boya Sơ Cấp),206500,4.1,7,None
Sách tiếng Việt ,Sách thiếu nhi ,573727,Picture Book - Trái Tim Cất Trong Chai,41250,4.6,9,436493;455321;474801;
Sách tiếng Việt ,Sách Tham Khảo,637608,Bảng Tuần Hoàn Các Nguyên Tố Hóa Học,4000,4.8,6,635062;553368;787104;515776;
Sách tiếng Việt ,Sách thiếu nhi ,474296,Tý Quậy - Tập 9,28000,4.6,10,454084;454080;455443;
Văn học nước ngoài,Tiểu thuyết ,892789,Tiệm Đồ Cổ Á Xá (Tập 4),89000,4.5,17,821907;821901;900363;860277;
Sách Học Ngoại Ngữ,Sách Học Tiếng Anh,1060054,Từ Điển Hình Anh Việt - Word By Word,118400,4.2,8,828641;967518;828639;978832;
Sách tiếng Việt ,Sách Kiến Thức Tổng Hợp,551406,Những Bài Toán Đố Matxcova - 359 Trò Tiêu Khiển Toán Học,80000,4.2,8,None
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",419412,Kaze Hikaru - Tập 33,9000,4.8,4,None
Văn học Việt Nam,Phóng sự - Ký sự,3909643,Việt Vị - Những Góc Tối Của Môn Thể Thao Vua,206000,4.8,4,None
Sách thiếu nhi ,Mẫu giáo (0 - 6 tuổi),571107,Bộ Sách Rèn Luyện Trí Thông Minh - Phát Triển Trí Tuệ 1088 Câu Đố - Dành Cho Trẻ Từ 3 Đến 4 Tuổi (Tập 1),31500,4,3,571114;571111;566073;552543;
Sách tiếng Việt ,Sách Bà mẹ - Em bé,369108,Khi Tôi Còn Bé - Nhật Ký Của Mẹ Và Bé,69300,4.6,13,440766;340208;461974;513507;
Sách tiếng Việt ,Sách văn học,351839,Ruồi Trâu (Tái Bản 2012),63000,4.5,18,None
Điện Ảnh - Nhạc - Họa,Âm Nhạc - Điện Ảnh,1204909,Tự Học Nhạc Lý Cơ Bản (Tái Bản),64500,4.8,5,714387;982667;831552;1007804;
Sách tiếng Việt ,Sách văn học,453668,Thép Đã Tôi Thế Đấy,95000,4.4,15,478617;645262;438979;596833;
Sách tiếng Việt ,Sách Học Ngoại Ngữ,408716,Listen Carefully - Luyện Kỹ Năng Nghe Tiếng Anh (2013),26000,4.2,18,None
Văn học nước ngoài,Trinh thám - Phiêu lưu,845553,Thiên Thần Và Ác Quỷ,150000,4.4,12,1060072;1070972;970447;606191;
Sách tiếng Việt ,Sách thiếu nhi ,426821,Gieo Mầm Tính Cách - Lịch Sự,25200,4.8,11,413167;434233;412732;426823;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",629597,One Piece Strong Words - Trích Dẫn Hay Nhất - Tập 1,44500,4.8,11,548182;653932;600975;628295;
Sách tiếng Việt ,Sách thiếu nhi ,374200,Happy Reader - Những Bài Diễn Văn Nổi Tiếng Thế Giới (Kèm CD),41000,4.6,12,None
Sách tiếng Việt ,Sách thiếu nhi ,413167,Gieo Mầm Tính Cách - Quan Tâm,25200,4.6,12,412732;413162;426823;426821;
Văn phòng phẩm - Quà lưu niệm,Dụng Cụ Học Sinh,559946,Hộp Viết Artline HV-RD,28000,4.6,12,None
Sách tiếng Việt ,Sách kinh tế,426877,Bạn Thật Sự Có Tài,81000,4.5,16,434154;431076;394007;
Sách văn học,Văn học Việt Nam,980922,Tôn Tử Binh Pháp,118400,4.3,9,980920;980916;575441;468808;
Sách tiếng Việt ,Sách văn học,462440,Combo Những Cuộc Phiêu Lưu Của Tom Sawyer - Những Cuộc Phiêu Lưu Của Huckleberry Finn- Hai Vạn Dặm Dưới Đáy Biển (Đinh Tị Books),197250,4.6,17,None
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",419527,Thám Tử Lừng Danh Conan 39 (Tái Bản 2014),16020,4.8,8,414706;414927;414880;419510;
Sách tiếng Việt ,Sách Học Ngoại Ngữ,437740,31 High-scoring Formulas To Answer The IELTS Speaking Questions,253300,4.7,10,581550;437969;437617;437973;
Sách kỹ năng - Sống đẹp,Sách tư duy - Kỹ năng sống,1629489,Sống Không Cần Tiền (Tập 1): Người Đi Ngược Dòng,66000,4.2,5,1629491;1639671;1606681;1606679;
Sách tiếng Việt ,Sách thiếu nhi ,436108,Ngôi Nhà To Và Ngôi Nhà Nhỏ,30000,4.5,14,484441;484449;369370;
Sách tiếng Việt ,Sách thiếu nhi ,534324,Cha Và Con,66400,4.5,14,434457;434904;571551;
Sách tiếng Việt ,Sách thiếu nhi ,352800,Bách Khoa Động Vật (Đông A),221200,4.4,19,457289;457244;457253;457272;
Bút - Viết các loại,Bút Dạ Quang,175332,Vỉ 5 Bút Dạ Quang Thiên Long HL-03,34000,4.9,7,None
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",393901,Doraemon - Truyện Dài - Tập 2 - Nobita Và Lịch Sử Khai Phá Vũ Trụ (2014),14240,4.8,11,393905;393924;393987;393907;
Sách tiếng Việt ,Sách thiếu nhi ,343908,Phát Triển IQ Cho Trẻ Em - Tư Duy Lôgic,18750,4.6,7,343914;343907;343906;365882;
Sách văn học,Truyện tranh,1636767,Tiệm Đồ Cổ Á Xá - Truyện Tranh (Tập 1),48300,4.8,12,1589627;1586323;1618169;1629787;
Sách tiếng Việt ,Sách văn học,462435,Combo Những Cuộc Phiêu Lưu Của Tom Sawyer - Đảo Giấu Vàng - Hai Vạn Dặm Dưới Biển (Đinh Tị Books),184500,4.8,13,459685;459695;462441;462447;
Sách tiếng Việt ,Sách thiếu nhi ,474168,Chỉ Số Cảm Xúc EQ - Phát Triển Chỉ Số Cảm Xúc- Miếng Dán Thần Kì - 3 Đến 4 Tuổi (Tái Bản),24500,4,4,472441;474165;374005;374006;
Sách tiếng Việt ,Sách văn học,544342,Thép Đã Tôi Thế Đấy (Tái Bản 2016),78000,4.9,11,447343;539972;535839;534756;
Sách tiếng Việt ,Sách Y Học,2388519,Nhân Tố Enzyme - Thực Hành (Tái Bản),72070,4.3,3,None
Bút - Viết các loại,Bút Chì - Ruột Bút Chì,165528,Bút Chì Thân Kim Trong Pentel - A105,21000,4.4,20,None
Văn phòng phẩm - Quà lưu niệm,Flashcards,468264,Bộ Thẻ Học Tiếng Nhật Hiệu Quả Kanji,102000,4.2,18,None
Sách tiếng Việt ,Sách văn học,399639,Điệu Vũ Bên Lề,55000,4.2,18,None
Văn học Việt Nam,Truyện ngắn – Tản văn ,1346337,Ngày Mai Bạn Sẽ Biết Ơn Nỗi Buồn Ngày Hôm Nay,59250,4.5,15,999831;995991;995889;
Văn học nước ngoài,Tiểu thuyết ,927148,1Q84  - Tái Bản (Tập 2),83950,4.5,7,927156;967550;1063870;891268;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",348319,Nhóc Miko: Cô Bé Nhí Nhảnh - Tập 12,18000,5,10,None
Sách tiếng Việt ,Sách văn học,549678,Cô Gái Hà Nội Mập Mặc Burqa,119000,4.4,18,545217;539047;527338;567113;
Máy Tính Điện Tử,Phụ Kiện Trang Trí Máy Tính,785337,Decal Máy Tính Casiofx BTS FBT-018,25000,5,7,None
Sách kinh tế,"Sách quản trị, lãnh đạo",992001,Lãnh Đạo 101 – Những Điều Nhà Lãnh Đạo Cần Biết,35400,5,5,992029;992021;991983;1208799;
Sổ Tay Các Loại,Sổ tay ghi chú,1861483,Sổ May Gáy Vintage Devyt 13x21cm 80 Trang (5 Cuốn),38000,5,5,None
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",393997,Doraemon - Truyện Dài - Tập 14  - Nobita Và Ba Chàng Hiệp Sĩ Mộng Mơ (2014),14240,4.7,14,393995;393987;393911;393999;
Sách tiếng Việt ,Sách thiếu nhi ,626953,Nuôi Dưỡng Tâm Hồn - Thỏ Con (Hộp 6 Cuốn),105000,5,3,725189;637224;393772;568553;
Sách tiếng Việt ,Sách thiếu nhi ,410701,Sống Đẹp Mỗi Ngày - Làm Thế Nào Để Phát Huy Sự Tự Tin: How To Develop Confidence,27300,5,1,None
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",3716879,Natsume's Book of Friends (Tập 20),18000,5,1,None
Sách Bà mẹ - Em bé,Sách Làm Cha Mẹ,1938701,Dạy Con Kiểu Nhật - Giai Đoạn Trẻ 1 Tuổi (Tái Bản),58000,0,0,1938699;1914951;1733405;1733407;
Sách tiếng Việt ,Sách Học Ngoại Ngữ,416764,Basic IELTS Listening (Kèm 1CD) (Tái Bản 2014),117900,4.6,5,437397;365794;463727;437969;
Sách tiếng Việt ,Sách Bà mẹ - Em bé,389584,Người Cha Tốt Hơn Là Người Thầy Tốt,83000,4.5,17,438310;430070;461974;
Sách tiếng Việt ,Sách Thường Thức - Đời Sống,445058,I Love Cookbook: Lamissimo - Nắng Thảo Mộc,135000,4.1,21,520247;458116;534331;492302;
Bút - Viết các loại,Bút Chì - Ruột Bút Chì,755537,Bút Chì Bấm Thiên Long BIZ-PC02,47000,4.5,9,None
Sách tiếng Việt ,Sách kinh tế,552641,GAM7 Book No.1 Trending - Xu hướng,113000,4.2,7,392485;341539;573655;508380;
Sách văn học,Thơ,686642,"Em Hạnh Phúc Rồi, Em Quên Nhé, Chào Anh!",52500,4.4,18,None
Sách tiếng Việt ,Sách văn học,423948,Vân Trung Ca (Tập 2),88200,4.9,12,386650;389853;389850;
Test Preparation,TOEIC Books,753333,Starter Toeic Third Edition,84000,4.8,4,753363;513667;643508;393972;
Bút - Viết các loại,Bút Dạ Quang,65939,Bút Dạ Stabilo Swing HL275,28000,4.2,23,None
Điện Ảnh - Nhạc - Họa,Âm Nhạc - Điện Ảnh,714387,Phương Pháp Hồng Năm Thứ Nhất (Kèm CD) - Tái Bản,63000,4.8,5,1204909;873868;873866;884444;
Sách tiếng Việt ,Sách văn học,413429,Em Là Định Mệnh Đời Anh,108550,4.4,21,None
Văn học Việt Nam,Tiểu thuyết,745883,Gặp Gỡ Ở La Pan Tẩn,66750,4.7,3,764019;453423;568758;918812;
Văn phòng phẩm - Quà lưu niệm,Flashcards,499675,Flashcard Dạy Trẻ Theo Phương Pháp Glenn Doman - Đồ Dùng Trong Phòng Bếp,38000,4.7,3,None
Sách kinh tế,Bài học kinh doanh,1527515,Thuật Quản Lý Thời Gian (Tái Bản 2018),55300,4.7,3,1527513;1539209;1525329;1519297;
Sách kinh tế,Sách kinh tế học,1355395,Một Nửa Của 13 Là 8 (Tái Bản 2018),69300,4.7,3,1387547;1542483;1352341;1325979;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",393986,Doraemon - Truyện Dài - Tập 1 - Chú Khủng Long Của Nobita (2014),14240,4.8,11,393931;393930;393988;393911;
Sách văn học,Phóng sự - Ký sự - Bút ký,766475,Trần Trụi Bóng Đá Việt,70000,4.8,11,814047;1276573;696241;696233;
Dictionary,Oxford Dictionary,368503,Oxford Basic English Dictionary 4th Edition,107000,4.6,12,334381;378847;368501;
Sách tiếng Việt ,Sách Y Học,2314955,Ăn Ít Để Khỏe,58000,3.5,6,2314957;2314959;2288237;
